question,abstract,id,answer,info_density_answer,info_density_abstract,subject_proportion_answer,subject_proportion_abstract,ner_proportion_answer,ner_proportion_abstract
What is the total number of isomorphism classes of smooth Fano d-polytopes that have been classified using the algorithm presented in the study for d<=7?,"  We present an algorithm that produces the classification list of smooth Fano
d-polytopes for any given d. The input of the algorithm is a single number,
namely the positive integer d. The algorithm has been used to classify smooth
Fano d-polytopes for d<=7. There are 7622 isomorphism classes of smooth Fano
6-polytopes and 72256 isomorphism classes of smooth Fano 7-polytopes.
",0704.0049,"The total number of isomorphism classes of smooth Fano d-polytopes that have been classified using the algorithm presented in the study for d<=7 is as follows:
- For d=6, there are 7622 isomorphism classes of smooth Fano 6-polytopes.
- For d=7, there are 72256 isomorphism classes of smooth Fano 7-polytopes.",0.12,0.18,0.045454545454545456,0.07017543859649122,0.13636363636363635,0.08771929824561403
What are the potential applications of blind source separation using independent component analysis in non-destructive testing of aircraft frame structures through acoustic emission analysis?,"  Part I describes an intelligent acoustic emission locator, while Part II
discusses blind source separation, time delay estimation and location of two
continuous acoustic emission sources.
  Acoustic emission (AE) analysis is used for characterization and location of
developing defects in materials. AE sources often generate a mixture of various
statistically independent signals. A difficult problem of AE analysis is
separation and characterization of signal components when the signals from
various sources and the mode of mixing are unknown. Recently, blind source
separation (BSS) by independent component analysis (ICA) has been used to solve
these problems. The purpose of this paper is to demonstrate the applicability
of ICA to locate two independent simultaneously active acoustic emission
sources on an aluminum band specimen. The method is promising for
non-destructive testing of aircraft frame structures by acoustic emission
analysis.
",0704.0050,"The potential applications of blind source separation using independent component analysis in non-destructive testing of aircraft frame structures through acoustic emission analysis include:

1. Locating two independent simultaneously active acoustic emission sources on an aluminum band specimen.
2. Characterization and location of developing defects in materials using acoustic emission analysis.
3. Separation and characterization of signal components when signals from various sources and the mode of mixing are unknown.
4. Recovery of the contributions of different sources in the case of multiple simultaneously active independent AE source signals.
5. Intelligent location of two independent continuous AE sources based on time delay estimation.
6. Solving the problem of processing a mixture of two simultaneously active continuous AE signals satisfactorily.
7. Recovery of independent source signals from sensory signals using the ICA algorithm.
8. Estimation of time delay between AE signals by the cross-correlation function when there are several simultaneously active AE sources.
9. Location of acoustic emission on complicated aircraft frame structures for non-destructive testing.
10. Testing the locator performance on different test specimens like bands, plates, rings, and vessels for locating evolving defects in stressed materials and constructions.",0.77,0.62,0.016574585635359115,0.072992700729927,0.07734806629834254,0.043795620437956206
How can physicists effectively explain the phenomenon of quantum teleportation to non-scientists using a novel visualization method?,"  A novel way of picturing the processing of quantum information is described,
allowing a direct visualization of teleportation of quantum states and
providing a simple and intuitive understanding of this fascinating phenomenon.
The discussion is aimed at providing physicists a method of explaining
teleportation to non-scientists. The basic ideas of quantum physics are first
explained in lay terms, after which these ideas are used with a graphical
description, out of which teleportation arises naturally.
",0704.0051,"Physicists can effectively explain the phenomenon of quantum teleportation to non-scientists using a novel visualization method by first explaining the basic ideas of quantum physics in lay terms. Then, these basic ideas can be used with a graphical description to provide a simple and intuitive understanding of quantum teleportation. The approach involves using only the most basic ideas about quantum physics and relying heavily on ""pictures"" to allow non-scientists to visualize and understand what is happening during the process of teleportation. This method aims to make the concept accessible to individuals with a reasonably strong level of mathematical skill, while minimizing the use of complex mathematical equations and focusing more on visual representations to aid in understanding the phenomenon.",0.52,0.35,0.05785123966942149,0.05333333333333334,0.01652892561983471,0.02666666666666667
What is the method used to construct a unitary representation of the isometry group of a Lorentzian manifold in scalar quantum field theory on static space-times?,"  We study space-time symmetries in scalar quantum field theory (including
interacting theories) on static space-times. We first consider Euclidean
quantum field theory on a static Riemannian manifold, and show that the
isometry group is generated by one-parameter subgroups which have either
self-adjoint or unitary quantizations. We analytically continue the
self-adjoint semigroups to one-parameter unitary groups, and thus construct a
unitary representation of the isometry group of the associated Lorentzian
manifold. The method is illustrated for the example of hyperbolic space, whose
Lorentzian continuation is Anti-de Sitter space.
",0704.0052,"The method used to construct a unitary representation of the isometry group of a Lorentzian manifold in scalar quantum field theory on static space-times involves analytically continuing self-adjoint semigroups to one-parameter unitary groups. This process allows for the construction of a unitary representation of the isometry group of the associated Lorentzian manifold. The approach is illustrated using the example of hyperbolic space, which is then continued to Anti-de Sitter space.",0.31,0.4,0.05405405405405406,0.05319148936170213,0.04054054054054054,0.07446808510638298
What are the various relationships between different types of special Finsler manifolds introduced in the paper?,"  The aim of the present paper is to provide a global presentation of the
theory of special Finsler manifolds. We introduce and investigate globally (or
intrinsically, free from local coordinates) many of the most important and most
commonly used special Finsler manifolds: locally Minkowskian, Berwald,
Landesberg, general Landesberg, $P$-reducible, $C$-reducible,
semi-$C$-reducible, quasi-$C$-reducible, $P^{*}$-Finsler, $C^{h}$-recurrent,
$C^{v}$-recurrent, $C^{0}$-recurrent, $S^{v}$-recurrent, $S^{v}$-recurrent of
the second order, $C_{2}$-like, $S_{3}$-like, $S_{4}$-like, $P_{2}$-like,
$R_{3}$-like, $P$-symmetric, $h$-isotropic, of scalar curvature, of constant
curvature, of $p$-scalar curvature, of $s$-$ps$-curvature. The global
definitions of these special Finsler manifolds are introduced. Various
relationships between the different types of the considered special Finsler
manifolds are found. Many local results, known in the literature, are proved
globally and several new results are obtained. As a by-product, interesting
identities and properties concerning the torsion tensor fields and the
curvature tensor fields are deduced. Although our investigation is entirely
global, we provide; for comparison reasons, an appendix presenting a local
counterpart of our global approach and the local definitions of the special
Finsler spaces considered.
",0704.0053,"The paper introduces various types of special Finsler manifolds, such as C2-like, S3-like, S4-like, P2-like, R3-like, P-symmetric, h-isotropic, of scalar curvature, of constant curvature, of p-scalar curvature, and of s-ps-curvature. The relationships between these different types of special Finsler manifolds are explored in the paper, where many local results known in the literature are proven globally, and several new results are obtained. Additionally, interesting identities and properties related to the torsion tensor fields and the curvature tensor fields are deduced as by-products of the obtained results.",0.32,0.71,0.043478260869565216,0.06578947368421052,0.03260869565217391,0.05921052631578947
"What are the interpolation properties of elements in the Hardy-Lorentz spaces $H^{p,q}(R^n)$ with $0<p\le 1$ and $0<q\le \infty$?","  In this paper we consider the Hardy-Lorentz spaces $H^{p,q}(R^n)$, with
$0<p\le 1$, $0<q\le \infty$. We discuss the atomic decomposition of the
elements in these spaces, their interpolation properties, and the behavior of
singular integrals and other operators acting on them.
",0704.0054,"The interpolation properties of elements in the Hardy-Lorentz spaces \(H^{p,q}(\mathbb{R}^n)\) with \(0 < p \leq 1\) and \(0 < q \leq \infty\) are discussed in the academic paper. The paper provides an interpolation result for the Hardy-Lorentz spaces \(H^{p,q}\) where \(0 < p \leq 1\) and \(0 < q \leq \infty\), including the case of Weak \(H^p\) as an endpoint for real interpolation. The atomic decomposition plays a crucial role in dealing with interpolation in these spaces, especially since truncations are not available in this context, and reiteration does not apply.",0.3,0.16,0.0945945945945946,0.16666666666666666,0.05405405405405406,0.1111111111111111
How does the use of a van der Waals density functional (vdW-DF) approach affect the stability and structural parameters of graphite and potassium-intercalated graphite compared to traditional semilocal density functional theory calculations?,"  Potassium intercalation in graphite is investigated by first-principles
theory. The bonding in the potassium-graphite compound is reasonably well
accounted for by traditional semilocal density functional theory (DFT)
calculations. However, to investigate the intercalate formation energy from
pure potassium atoms and graphite requires use of a description of the graphite
interlayer binding and thus a consistent account of the nonlocal dispersive
interactions. This is included seamlessly with ordinary DFT by a van der Waals
density functional (vdW-DF) approach [Phys. Rev. Lett. 92, 246401 (2004)]. The
use of the vdW-DF is found to stabilize the graphite crystal, with crystal
parameters in fair agreement with experiments. For graphite and
potassium-intercalated graphite structural parameters such as binding
separation, layer binding energy, formation energy, and bulk modulus are
reported. Also the adsorption and sub-surface potassium absorption energies are
reported. The vdW-DF description, compared with the traditional semilocal
approach, is found to weakly soften the elastic response.
",0704.0055,"The use of a van der Waals density functional (vdW-DF) approach has a significant impact on the stability and structural parameters of graphite and potassium-intercalated graphite compared to traditional semilocal density functional theory calculations. The vdW-DF approach stabilizes the graphite crystal, with crystal parameters that are in fair agreement with experimental observations. When it comes to graphite and potassium-intercalated graphite, the vdW-DF approach provides information on various structural parameters such as binding separation, layer binding energy, formation energy, and bulk modulus. Additionally, the vdW-DF approach allows for the calculation of adsorption and sub-surface potassium absorption energies, which are crucial for understanding the behavior of potassium-intercalated graphite. The traditional semilocal density functional theory calculations, on the other hand, are unable to accurately describe the properties of graphite, highlighting the importance of using the vdW-DF approach for a more comprehensive analysis of these systems.",0.56,0.67,0.039735099337748346,0.05194805194805195,0.013245033112582781,0.05194805194805195
"What are the prominent features of the nematic liquid crystal model studied, including pressure-driven reentrant melting and the stabilization of a columnar phase?","  We study a simple model of a nematic liquid crystal made of parallel
ellipsoidal particles interacting via a repulsive Gaussian law. After
identifying the relevant solid phases of the system through a careful
zero-temperature scrutiny of as many as eleven candidate crystal structures, we
determine the melting temperature for various pressure values, also with the
help of exact free energy calculations. Among the prominent features of this
model are pressure-driven reentrant melting and the stabilization of a columnar
phase for intermediate temperatures.
",0704.0056,"The prominent features of the nematic liquid crystal model studied include pressure-driven reentrant melting and the stabilization of a columnar phase. The model consists of equally-oriented hard ellipsoids with an attractive spherical well, where the particles are constrained to stay parallel to each other, resulting in a nematic liquid crystal phase. The model exhibits pressure-driven reentrant melting, where the melting temperature for various pressure values is determined, along with the stabilization of a columnar phase for intermediate temperatures.",0.33,0.47,0.04938271604938271,0.023809523809523808,0.0,0.03571428571428571
How does the interplay of crystal field splitting and Hund coupling affect the phase boundaries and orbital fillings in a two-orbital model with two electrons or holes in the e_g shell?,"  We study the interplay of crystal field splitting and Hund coupling in a
two-orbital model which captures the essential physics of systems with two
electrons or holes in the e_g shell. We use single site dynamical mean field
theory with a recently developed impurity solver which is able to access strong
couplings and low temperatures. The fillings of the orbitals and the location
of phase boundaries are computed as a function of Coulomb repulsion, exchange
coupling and crystal field splitting. We find that the Hund coupling can drive
the system into a novel Mott insulating phase with vanishing orbital
susceptibility. Away from half-filling, the crystal field splitting can induce
an orbital selective Mott state.
",0704.0057,"The interplay of crystal field splitting and Hund coupling in a two-orbital model with two electrons or holes in the eg shell leads to the emergence of two distinct Mott insulating phases. At strong interactions and when the Hund coupling (J) is less than the square root of twice the crystal field splitting (∆), the system is in a phase characterized by a vanishing orbital susceptibility and a spin 1 moment on each site. On the other hand, for Hund coupling greater than the square root of twice the crystal field splitting, an orbitally polarized insulator is observed. The exchange terms can induce insulating behavior at ∆ = 0 but may stabilize a metallic phase at certain values of ∆. The system can also transition into an orbital selective Mott state with a shift in the chemical potential, even when the band-widths are equal.",0.58,0.55,0.04285714285714286,0.043478260869565216,0.03571428571428571,0.017391304347826087
What experiments could be conducted to test the claims made about the rarity of intelligent life in the universe and the implications of the excess of matter over antimatter on the acceleration of the universe?,"  I shall present three arguments for the proposition that intelligent life is
very rare in the universe. First, I shall summarize the consensus opinion of
the founders of the Modern Synthesis (Simpson, Dobzhanski, and Mayr) that the
evolution of intelligent life is exceedingly improbable. Second, I shall
develop the Fermi Paradox: if they existed they'd be here. Third, I shall show
that if intelligent life were too common, it would use up all available
resources and die out. But I shall show that the quantum mechanical principle
of unitarity (actually a form of teleology!) requires intelligent life to
survive to the end of time. Finally, I shall argue that, if the universe is
indeed accelerating, then survival to the end of time requires that intelligent
life, though rare, to have evolved several times in the visible universe. I
shall argue that the acceleration is a consequence of the excess of matter over
antimatter in the universe. I shall suggest experiments to test these claims.
",0704.0058,"Experiments that could be conducted to test the claims made about the rarity of intelligent life in the universe and the implications of the excess of matter over antimatter on the acceleration of the universe include:

1. Testing the hypothesis that the excess of matter over antimatter is responsible for the universal acceleration by proposing a special boundary condition on the fields of the Standard Model to generate the excess of matter over antimatter. This experiment can be done using a modification of the original equipment that discovered the Cosmic Microwave Background Radiation (CMBR).

2. Conducting experiments to convert any form of matter into living matter and life support devices, which could demonstrate how intelligent life can manipulate and utilize matter in the universe.

3. Investigating the quantum mechanical principle of unitarity, which requires intelligent life to survive until the end of time. This experiment could provide insights into the survival and evolution of intelligent life in an accelerating universe.

These experiments aim to provide empirical evidence and insights into the rare occurrence of intelligent life in the universe and the role of the excess of matter over antimatter in the acceleration of the universe.",0.7,0.65,0.036458333333333336,0.054878048780487805,0.015625,0.04878048780487805
How does the surface gravity of the secondary star in a single-lined eclipsing binary undergoing total eclipses constrain its position in the mass-radius diagram?,"  We derive masses and radii for both components in the single-lined eclipsing
binary HAT-TR-205-013, which consists of a F7V primary and a late M-dwarf
secondary. The system's period is short, $P=2.230736 \pm 0.000010$ days, with
an orbit indistinguishable from circular, $e=0.012 \pm 0.021$. We demonstrate
generally that the surface gravity of the secondary star in a single-lined
binary undergoing total eclipses can be derived from characteristics of the
light curve and spectroscopic orbit. This constrains the secondary to a unique
line in the mass-radius diagram with $M/R^2$ = constant. For HAT-TR-205-013, we
assume the orbit has been tidally circularized, and that the primary's rotation
has been synchronized and aligned with the orbital axis. Our observed line
broadening, $V_{\rm rot} \sin i_{\rm rot} = 28.9 \pm 1.0$ \kms, gives a primary
radius of $R_{\rm A} = 1.28 \pm 0.04$ \rsun. Our light curve analysis leads to
the radius of the secondary, $R_{\rm B} = 0.167 \pm 0.006$ \rsun, and the
semimajor axis of the orbit, $a = 7.54 \pm 0.30 \rsun = 0.0351 \pm 0.0014$ AU.
Our single-lined spectroscopic orbit and the semimajor axis then yield the
individual masses, $M_{\rm B} = 0.124 \pm 0.010$ \msun and $M_{\rm A} = 1.04
\pm 0.13$ \msun. Our result for HAT-TR-205-013 B lies above the theoretical
mass-radius models from the Lyon group, consistent with results from
double-lined eclipsing binaries. The method we describe offers the opportunity
to study the very low end of the stellar mass-radius relation.
",0704.0059,"The surface gravity of the secondary star in a single-lined eclipsing binary undergoing total eclipses can be derived from characteristics of the light curve and spectroscopic orbit. This information constrains the secondary star to a unique line in the mass-radius diagram, allowing for the determination of the mass and radius of the unseen companion star in the system. By combining stellar models with spectroscopic and photometric observations of the primary star, the mass and radius of the primary star can be estimated. The radius ratio obtained from the light curve can then be used to determine the radius of the secondary star, while the mass function from the spectroscopic orbit, along with the orbital inclination from the light curve, can be combined to determine the individual masses of both stars. This approach minimally relies on predictions from stellar models, with limb darkening coefficients being the only necessary input for the detailed analysis of the eclipse light curve.",0.58,0.73,0.050314465408805034,0.07425742574257425,0.0,0.12376237623762376
What are the implications of retardation effects and Coulomb distortion on the Coulomb excitation of low-lying states of unstable nuclei in intermediate energy collisions?,"  We investigate the Coulomb excitation of low-lying states of unstable nuclei
in intermediate energy collisions ($E_{lab}\sim10-500$ MeV/nucleon). It is
shown that the cross sections for the $E1$ and $E2$ transitions are larger at
lower energies, much less than 10 MeV/nucleon. Retardation effects and Coulomb
distortion are found to be both relevant for energies as low as 10 MeV/nucleon
and as high as 500 MeV/nucleon. Implications for studies at radioactive beam
facilities are discussed.
",0704.0060,"The implications of retardation effects and Coulomb distortion on the Coulomb excitation of low-lying states of unstable nuclei in intermediate energy collisions are significant. The cross sections for the E1 and E2 transitions are shown to be larger at lower energies, particularly below 10 MeV/nucleon. Both retardation effects and Coulomb distortion are found to be relevant for energies as low as 10 MeV/nucleon and as high as 500 MeV/nucleon. These findings have implications for studies conducted at radioactive beam facilities. Specifically, it is highlighted that the use of non-relativistic or pure relativistic treatments can lead to inaccuracies of up to 30% in the cross section calculations, even at 100 MeV/nucleon. Additionally, Coulomb excitation is noted as an important tool for studying particle emission processes, such as the excitation of specific nuclei like 18Ne and its subsequent decay by two-proton emission, which is of both theoretical and experimental interest.",0.57,0.32,0.05442176870748299,0.06944444444444445,0.06802721088435375,0.1111111111111111
What are the main techniques used in the investigation of $\lambda$-intersection bodies and how do they contribute to the understanding of this class of geometric objects?,"  Intersection bodies represent a remarkable class of geometric objects
associated with sections of star bodies and invoking
  Radon transforms, generalized cosine transforms, and the relevant Fourier
analysis. The main focus of this article is interrelation between generalized
cosine transforms of different kinds in the context of their application to
investigation of a certain family of intersection bodies, which we call
$\lam$-intersection bodies. The latter include $k$-intersection bodies (in the
sense of A. Koldobsky) and unit balls of finite-dimensional subspaces of
$L_p$-spaces. In particular, we show that restrictions onto lower dimensional
subspaces of the spherical Radon transforms and the generalized cosine
transforms preserve their integral-geometric structure. We apply this result to
the study of sections of $\lam$-intersection bodies. New characterizations of
this class of bodies are obtained and examples are given. We also review some
known facts and give them new proofs.
",0704.0061,"The main techniques used in the investigation of $\lambda$-intersection bodies include utilizing generalized cosine transforms, constructing examples of $\lambda$-intersection bodies by utilizing auxiliary statements, and extending known results to generalize cases. These techniques contribute to the understanding of this class of geometric objects by providing explicit determinations of the radial function of $\lambda$-intersection bodies, offering new characterizations of this class of bodies, and giving proofs for known facts related to $\lambda$-intersection bodies.",0.36,0.63,0.014705882352941176,0.06521739130434782,0.0,0.036231884057971016
What is the expected maximum memory used to decode a sequence of length $n$ with an $m$-state HMM using the on-line Viterbi algorithm compared to the classical Viterbi algorithm?,"  In this paper, we introduce the on-line Viterbi algorithm for decoding hidden
Markov models (HMMs) in much smaller than linear space. Our analysis on
two-state HMMs suggests that the expected maximum memory used to decode
sequence of length $n$ with $m$-state HMM can be as low as $\Theta(m\log n)$,
without a significant slow-down compared to the classical Viterbi algorithm.
Classical Viterbi algorithm requires $O(mn)$ space, which is impractical for
analysis of long DNA sequences (such as complete human genome chromosomes) and
for continuous data streams. We also experimentally demonstrate the performance
of the on-line Viterbi algorithm on a simple HMM for gene finding on both
simulated and real DNA sequences.
",0704.0062,"The expected maximum memory used to decode a sequence of length $n$ with an $m$-state Hidden Markov Model (HMM) using the on-line Viterbi algorithm is suggested to be as low as $\Theta(m \log n)$. This is in comparison to the classical Viterbi algorithm, which typically requires $O(mn)$ space. The on-line Viterbi algorithm for decoding HMMs is designed to operate in much smaller than linear space, making it more efficient for analyzing sequences. The analysis on two-state HMMs indicates that the expected maximum memory needed for decoding a sequence of length $n$ with an $m$-state HMM can be significantly reduced to $\Theta(m \log n)$ without a significant slowdown compared to the classical Viterbi algorithm.",0.43,0.52,0.05714285714285714,0.06422018348623854,0.06666666666666667,0.06422018348623854
What are the ongoing efforts to substantiate the early findings of possible neutrinoless double beta decay from 76Ge?,"  Neutrinoless double beta decay is one of the most sensitive approaches in
non-accelerator particle physics to take us into a regime of physics beyond the
standard model. This article is a brief review of the experiments in search of
neutrinoless double beta decay from 76Ge. Following a brief introduction of the
process of double beta decay from 76Ge, the results of the very first
experiments IGEX and Heidelberg-Moscow which give indications of the existence
of possible neutrinoless double beta decay mode has been reviewed. Then ongoing
efforts to substantiate the early findings are presented and the Majorana
experiment as a future experimental approach which will allow a very detailed
study of the neutrinoless decay mode is discussed.
",0704.0063,The ongoing efforts to substantiate the early findings of possible neutrinoless double beta decay from 76Ge include the Majorana experiment as a future experimental approach. This experiment is expected to allow a very detailed study of the 0ν decay mode. The Majorana experiment is considered a key part of the ongoing efforts to confirm and further investigate the potential existence of neutrinoless double beta decay from 76Ge.,0.28,0.48,0.03125,0.05128205128205128,0.046875,0.06837606837606838
What is the geometrical interpretation of the nilpotent symmetry invariance in the Lagrangian densities of (non-)Abelian 1-form gauge theories within the superfield formalism?,"  We capture the off-shell as well as the on-shell nilpotent
Becchi-Rouet-Stora-Tyutin (BRST) and anti-BRST symmetry invariance of the
Lagrangian densities of the four (3 + 1)-dimensional (4D) (non-)Abelian 1-form
gauge theories within the framework of the superfield formalism. In particular,
we provide the geometrical interpretations for (i) the above nilpotent symmetry
invariance, and (ii) the above Lagrangian densities, in the language of the
specific quantities defined in the domain of the above superfield formalism.
Some of the subtle points, connected with the 4D (non-)Abelian 1-form gauge
theories, are clarified within the framework of the above superfield formalism
where the 4D ordinary gauge theories are considered on the (4, 2)-dimensional
supermanifold parametrized by the four spacetime coordinates x^\mu (with \mu =
0, 1, 2, 3) and a pair of Grassmannian variables \theta and \bar\theta. One of
the key results of our present investigation is a great deal of simplification
in the geometrical understanding of the nilpotent (anti-)BRST symmetry
invariance.
",0704.0064,"The geometrical interpretation of the nilpotent symmetry invariance in the Lagrangian densities of (non-)Abelian 1-form gauge theories within the superfield formalism involves providing geometrical interpretations for both the nilpotent symmetry invariance and the Lagrangian densities. This interpretation is done in the language of specific quantities defined within the domain of the superfield formalism. The study clarifies the nilpotent Becchi-Rouet-Stora-Tyutin (BRST) and anti-BRST symmetry invariance of the Lagrangian densities of the (non-)Abelian 1-form gauge theories within the framework of the superfield formalism, particularly focusing on the geometrical aspects of these symmetries and Lagrangian densities.",0.3,0.48,0.021052631578947368,0.034722222222222224,0.031578947368421054,0.06944444444444445
What is the combinatorial rule for calculating the Littlewood-Richardson polynomials in the family of rings of symmetric functions introduced in the abstract?,"  We introduce a family of rings of symmetric functions depending on an
infinite sequence of parameters. A distinguished basis of such a ring is
comprised by analogues of the Schur functions. The corresponding structure
coefficients are polynomials in the parameters which we call the
Littlewood-Richardson polynomials. We give a combinatorial rule for their
calculation by modifying an earlier result of B. Sagan and the author. The new
rule provides a formula for these polynomials which is manifestly positive in
the sense of W. Graham. We apply this formula for the calculation of the
product of equivariant Schubert classes on Grassmannians which implies a
stability property of the structure coefficients. The first manifestly positive
formula for such an expansion was given by A. Knutson and T. Tao by using
combinatorics of puzzles while the stability property was not apparent from
that formula. We also use the Littlewood-Richardson polynomials to describe the
multiplication rule in the algebra of the Casimir elements for the general
linear Lie algebra in the basis of the quantum immanants constructed by A.
Okounkov and G. Olshanski.
",0704.0065,"The combinatorial rule for calculating the Littlewood-Richardson polynomials in the family of rings of symmetric functions introduced in the abstract provides a manifestly positive formula. Specifically, the rule expresses \( c_{\nu}^{\lambda\mu}(a) \) as a polynomial in the differences \( a_i - a_j \) with positive integer coefficients, where \( i < j \). This formula is written in a way that is explicitly positive, ensuring that the coefficients are positive integers.",0.26,0.69,0.06557377049180328,0.045714285714285714,0.03278688524590164,0.07428571428571429
What are the possible commutation relations in the Lagrangian quantum theory of free fields and how do they relate to the Heisenberg equations and uniqueness requirements for operators?,"  Possible (algebraic) commutation relations in the Lagrangian quantum theory
of free (scalar, spinor and vector) fields are considered from mathematical
view-point. As sources of these relations are employed the Heisenberg
equations/relations for the dynamical variables and a specific condition for
uniqueness of the operators of the dynamical variables (with respect to some
class of Lagrangians). The paracommutation relations or some their
generalizations are pointed as the most general ones that entail the validity
of all Heisenberg equations. The simultaneous fulfillment of the Heisenberg
equations and the uniqueness requirement turn to be impossible. This problem is
solved via a redefinition of the dynamical variables, similar to the normal
ordering procedure and containing it as a special case. That implies
corresponding changes in the admissible commutation relations. The introduction
of the concept of the vacuum makes narrow the class of the possible commutation
relations; in particular, the mentioned redefinition of the dynamical variables
is reduced to normal ordering. As a last restriction on that class is imposed
the requirement for existing of an effective procedure for calculating vacuum
mean values. The standard bilinear commutation relations are pointed as the
only known ones that satisfy all of the mentioned conditions and do not
contradict to the existing data.
",0704.0066,"The possible commutation relations in the Lagrangian quantum theory of free fields are considered from a mathematical viewpoint in the context. These relations are sourced from the Heisenberg equations/relations for the dynamical variables and a specific condition for the uniqueness of the operators of the dynamical variables with respect to some class of Lagrangians. The commutation relations are understood as algebraic relations between creation and annihilation operators imposed as subsidiary restrictions on the Lagrangian formalism. The Heisenberg relations are noted to be stronger than the commutation relations when imposed on the Lagrangian formalism as subsidiary restrictions. The uniqueness of the dynamical operators, such as momentum, charge, and angular momentum, and the Heisenberg relations/equations for them play a significant role in determining the suitable commutation relations that ensure the validity of all Heisenberg equations.",0.44,0.78,0.022222222222222223,0.03864734299516908,0.022222222222222223,0.014492753623188406
How do initial atomic-scale random fluctuations affect the correlation lengths of spatial order in self-assembled quantum dots?,"  Epitaxial self-assembled quantum dots (SAQDs) are of interest for
nanostructured optoelectronic and electronic devices such as lasers,
photodetectors and nanoscale logic. Spatial order and size order of SAQDs are
important to the development of usable devices. It is likely that these two
types of order are strongly linked; thus, a study of spatial order will also
have strong implications for size order. Here a study of spatial order is
undertaken using a linear analysis of a commonly used model of SAQD formation
based on surface diffusion. Analytic formulas for film-height correlation
functions are found that characterize quantum dot spatial order and
corresponding correlation lengths that quantify order. Initial atomic-scale
random fluctuations result in relatively small correlation lengths (about two
dots) when the effect of a wetting potential is negligible; however, the
correlation lengths diverge when SAQDs are allowed to form at a near-critical
film height. The present work reinforces previous findings about anisotropy and
SAQD order and presents as explicit and transparent mechanism for ordering with
corresponding analytic equations. In addition, SAQD formation is by its nature
a stochastic process, and various mathematical aspects regarding statistical
analysis of SAQD formation and order are presented.
",0704.0067,"Initial atomic-scale random fluctuations affect the correlation lengths of spatial order in self-assembled quantum dots by resulting in relatively small correlation lengths (about two dots) when the effect of a wetting potential is negligible. However, the correlation lengths diverge when self-assembled quantum dots are allowed to form at a near-critical film height.",0.24,0.91,0.07142857142857142,0.0707070707070707,0.017857142857142856,0.015151515151515152
What open question from Petojevic 2006 did the authors answer in this note?,"  In the article [Petojevic 2006], A. Petojevi\' c verified useful properties
of the $K_{i}(z)$ functions which generalize Kurepa's [Kurepa 1971] left
factorial function. In this note, we present simplified proofs of two of these
results and we answer the open question stated in [Petojevic 2006]. Finally, we
discuss the differential transcendency of the $K_{i}(z)$ functions.
",0704.0068,The authors answered the open question stated in A. Petojevic's 2006 note by providing a solution to the open problem mentioned in Question 3.7 in the note. They presented a formula in the article that resolves the open question and provides a solution to the problem.,0.17,0.27,0.06976744186046512,0.0625,0.06976744186046512,0.0625
What conditions must be met in order for a subsheaf to have the same cohomology as the sheaf containing it in the context of constructing invariant dynamical objects for a smooth self map of a compact manifold?,"  The goal of this paper is to construct invariant dynamical objects for a (not
necessarily invertible) smooth self map of a compact manifold. We prove a
result that takes advantage of differences in rates of expansion in the terms
of a sheaf cohomological long exact sequence to create unique lifts of finite
dimensional invariant subspaces of one term of the sequence to invariant
subspaces of the preceding term. This allows us to take invariant cohomological
classes and under the right circumstances construct unique currents of a given
type, including unique measures of a given type, that represent those classes
and are invariant under pullback. A dynamically interesting self map may have a
plethora of invariant measures, so the uniquess of the constructed currents is
important. It means that if local growth is not too big compared to the growth
rate of the cohomological class then the expanding cohomological class gives
sufficient ""marching orders"" to the system to prohibit the formation of any
other such invariant current of the same type (say from some local dynamical
subsystem). Because we use subsheaves of the sheaf of currents we give
conditions under which a subsheaf will have the same cohomology as the sheaf
containing it. Using a smoothing argument this allows us to show that the sheaf
cohomology of the currents under consideration can be canonically identified
with the deRham cohomology groups. Our main theorem can be applied in both the
smooth and holomorphic setting.
",0704.0069,"Conditions that must be met for a subsheaf to have the same cohomology as the sheaf containing it in the context of constructing invariant dynamical objects for a smooth self map of a compact manifold include:
1. The subsheaf must be closed under smears on any n-box U ⊂ X.
2. The subsheaf must contain the sheaf of smooth k forms on X.
3. The subsheaf must be a sheaf of degree k currents.
4. The sheaf containing the subsheaf must be a sheaf of degree k currents as well.
5. The sheaf cohomology of the currents under consideration can be canonically identified with the deRham cohomology groups.
6. The subsheaf must be closed under multiplication by R>0.
7. The subsheaf must be a subsheaf of d closed members of the sheaf of degree k currents.
8. The sheaf cohomology of the subsheaf can be calculated effectively using a specific theorem (Theorem 16) for calculating sheaf cohomology of subsheaves of sheaves of currents.",0.45,0.94,0.033112582781456956,0.06198347107438017,0.0728476821192053,0.004132231404958678
