question,abstract,id,transformer_answer,info_density_answer,info_density_abstract,subject_proportion_answer,subject_proportion_abstract,ner_proportion_answer,ner_proportion_abstract
How does the combined action of variable topography and bottom friction affect the propagation of undular bores in shallow-water solitary and nonlinear periodic waves over a gradual slope?,"  This paper considers the propagation of shallow-water solitary and nonlinear
periodic waves over a gradual slope with bottom friction in the framework of a
variable-coefficient Korteweg-de Vries equation. We use the Whitham averaging
method, using a recent development of this theory for perturbed integrable
equations. This general approach enables us not only to improve known results
on the adiabatic evolution of isolated solitary waves and periodic wave trains
in the presence of variable topography and bottom friction, modeled by the
Chezy law, but also importantly, to study the effects of these factors on the
propagation of undular bores, which are essentially unsteady in the system
under consideration. In particular, it is shown that the combined action of
variable topography and bottom friction generally imposes certain global
restrictions on the undular bore propagation so that the evolution of the
leading solitary wave can be substantially different from that of an isolated
solitary wave with the same initial amplitude. This non-local effect is due to
nonlinear wave interactions within the undular bore and can lead to an
additional solitary wave amplitude growth, which cannot be predicted in the
framework of the traditional adiabatic approach to the propagation of solitary
waves in slowly varying media.
",704.0045,The combined action of variable topography and bottom friction on the propagation of undular bores in shallow-water solitary and nonlinear periodic waves over a gradual slope generally imposes certain global restrictions on the undular bore propagation so that the evolution of the leading solitary wave can be substantially altered.,0.26,0.81,0.04,0.03864734299516908,0.0,0.00966183574879227
What is the significance of the quantum law of large numbers in proving the conjecture about the limit of entropy in certain mixtures as system size approaches infinity?,"  In a quantum mechanical model, Diosi, Feldmann and Kosloff arrived at a
conjecture stating that the limit of the entropy of certain mixtures is the
relative entropy as system size goes to infinity. The conjecture is proven in
this paper for density matrices. The first proof is analytic and uses the
quantum law of large numbers. The second one clarifies the relation to channel
capacity per unit cost for classical-quantum channels. Both proofs lead to
generalization of the conjecture.
",704.0046,The quantum law of large numbers is used in one of the two proofs of the conjecture about the limit of entropy in certain mixtures as system size approaches infinity. This proof is analytic and uses the quantum law of large numbers to show that the limit of the entropy of certain mixtures is the relative entropy as system size goes to infinity.,0.23,0.42,0.06349206349206349,0.0875,0.031746031746031744,0.075
What factors affect the accuracy of the intelligent acoustic emission source locator in locating acoustic emissions on aircraft frame structures?,"  The intelligent acoustic emission locator is described in Part I, while Part
II discusses blind source separation, time delay estimation and location of two
simultaneously active continuous acoustic emission sources.
  The location of acoustic emission on complicated aircraft frame structures is
a difficult problem of non-destructive testing. This article describes an
intelligent acoustic emission source locator. The intelligent locator comprises
a sensor antenna and a general regression neural network, which solves the
location problem based on learning from examples. Locator performance was
tested on different test specimens. Tests have shown that the accuracy of
location depends on sound velocity and attenuation in the specimen, the
dimensions of the tested area, and the properties of stored data. The location
accuracy achieved by the intelligent locator is comparable to that obtained by
the conventional triangulation method, while the applicability of the
intelligent locator is more general since analysis of sonic ray paths is
avoided. This is a promising method for non-destructive testing of aircraft
frame structures by the acoustic emission method.
",704.0047,I cannot find the answer to your question in the context you provided.,0.05,0.73,0.14285714285714285,0.06432748538011696,0.0,0.011695906432748537
What are the advantages of using a Markov Chain Monte Carlo approach in signal evaluation for white dwarf binaries in the Mock LISA Data Challenges?,"  We report on the analysis of selected single source data sets from the first
round of the Mock LISA Data Challenges (MLDC) for white dwarf binaries. We
implemented an end-to-end pipeline consisting of a grid-based coherent
pre-processing unit for signal detection, and an automatic Markov Chain Monte
Carlo post-processing unit for signal evaluation. We demonstrate that signal
detection with our coherent approach is secure and accurate, and is increased
in accuracy and supplemented with additional information on the signal
parameters by our Markov Chain Monte Carlo approach. We also demonstrate that
the Markov Chain Monte Carlo routine is additionally able to determine
accurately the noise level in the frequency window of interest.
",704.0048,"The use of a Markov Chain Monte Carlo approach in signal evaluation for white dwarf binaries in the Mock LISA Data Challenges offers several advantages, including:

1. Increased accuracy and supplemented information on signal parameters: The MCMC approach complements the coherence-based signal detection algorithm by providing additional information on the signal parameters. It refines the initial signal detection, resulting in more precise estimates of the signal's characteristics.

2. Noise level determination: The MCMC routine can accurately determine the noise level in the frequency window of interest. This information is crucial for data analysis in subsequent rounds, particularly when simulating a galactic white dwarf binary population.

3. End-to-end analysis pipeline: The MCMC approach forms part of an end-to-end analysis pipeline, seamlessly integrating signal detection and evaluation. This streamlined process enhances the efficiency and reliability of the analysis.

4. Identification of the most promising signals: Within the end-to-end pipeline, the MCMC method helps identify the most promising candidate signals for further investigation. This triage ensures that resources are focused on the most likely and significant signals, optimizing the analysis process.",0.82,0.51,0.055248618784530384,0.02564102564102564,0.03867403314917127,0.05128205128205128
What is the total number of isomorphism classes of smooth Fano d-polytopes that have been classified using the algorithm presented in the study for d<=7?,"  We present an algorithm that produces the classification list of smooth Fano
d-polytopes for any given d. The input of the algorithm is a single number,
namely the positive integer d. The algorithm has been used to classify smooth
Fano d-polytopes for d<=7. There are 7622 isomorphism classes of smooth Fano
6-polytopes and 72256 isomorphism classes of smooth Fano 7-polytopes.
",704.0049,7622,0.0,0.18,0.0,0.07017543859649122,0.0,0.08771929824561403
What are the potential applications of blind source separation using independent component analysis in non-destructive testing of aircraft frame structures through acoustic emission analysis?,"  Part I describes an intelligent acoustic emission locator, while Part II
discusses blind source separation, time delay estimation and location of two
continuous acoustic emission sources.
  Acoustic emission (AE) analysis is used for characterization and location of
developing defects in materials. AE sources often generate a mixture of various
statistically independent signals. A difficult problem of AE analysis is
separation and characterization of signal components when the signals from
various sources and the mode of mixing are unknown. Recently, blind source
separation (BSS) by independent component analysis (ICA) has been used to solve
these problems. The purpose of this paper is to demonstrate the applicability
of ICA to locate two independent simultaneously active acoustic emission
sources on an aluminum band specimen. The method is promising for
non-destructive testing of aircraft frame structures by acoustic emission
analysis.
",704.005,"I apologize, but the provided context does not contain any information on the potential applications of blind source separation using independent component analysis in non-destructive testing of aircraft frame structures through acoustic emission analysis. Therefore, I cannot answer your question from the provided context.",0.23,0.62,0.043478260869565216,0.072992700729927,0.0,0.043795620437956206
How can physicists effectively explain the phenomenon of quantum teleportation to non-scientists using a novel visualization method?,"  A novel way of picturing the processing of quantum information is described,
allowing a direct visualization of teleportation of quantum states and
providing a simple and intuitive understanding of this fascinating phenomenon.
The discussion is aimed at providing physicists a method of explaining
teleportation to non-scientists. The basic ideas of quantum physics are first
explained in lay terms, after which these ideas are used with a graphical
description, out of which teleportation arises naturally.
",704.0051,"I am sorry, but the provided context does not contain information on how physicists can explain the phenomenon of quantum teleportation to non-scientists using a novel visualization method.",0.14,0.35,0.10344827586206896,0.05333333333333334,0.0,0.02666666666666667
What is the method used to construct a unitary representation of the isometry group of a Lorentzian manifold in scalar quantum field theory on static space-times?,"  We study space-time symmetries in scalar quantum field theory (including
interacting theories) on static space-times. We first consider Euclidean
quantum field theory on a static Riemannian manifold, and show that the
isometry group is generated by one-parameter subgroups which have either
self-adjoint or unitary quantizations. We analytically continue the
self-adjoint semigroups to one-parameter unitary groups, and thus construct a
unitary representation of the isometry group of the associated Lorentzian
manifold. The method is illustrated for the example of hyperbolic space, whose
Lorentzian continuation is Anti-de Sitter space.
",704.0052,The method used to construct a unitary representation of the isometry group of a Lorentzian manifold in scalar quantum field theory on static space-times is to analytically continue the self-adjoint semigroups to one-parameter unitary groups.,0.18,0.4,0.05263157894736842,0.05319148936170213,0.05263157894736842,0.07446808510638298
What are the various relationships between different types of special Finsler manifolds introduced in the paper?,"  The aim of the present paper is to provide a global presentation of the
theory of special Finsler manifolds. We introduce and investigate globally (or
intrinsically, free from local coordinates) many of the most important and most
commonly used special Finsler manifolds: locally Minkowskian, Berwald,
Landesberg, general Landesberg, $P$-reducible, $C$-reducible,
semi-$C$-reducible, quasi-$C$-reducible, $P^{*}$-Finsler, $C^{h}$-recurrent,
$C^{v}$-recurrent, $C^{0}$-recurrent, $S^{v}$-recurrent, $S^{v}$-recurrent of
the second order, $C_{2}$-like, $S_{3}$-like, $S_{4}$-like, $P_{2}$-like,
$R_{3}$-like, $P$-symmetric, $h$-isotropic, of scalar curvature, of constant
curvature, of $p$-scalar curvature, of $s$-$ps$-curvature. The global
definitions of these special Finsler manifolds are introduced. Various
relationships between the different types of the considered special Finsler
manifolds are found. Many local results, known in the literature, are proved
globally and several new results are obtained. As a by-product, interesting
identities and properties concerning the torsion tensor fields and the
curvature tensor fields are deduced. Although our investigation is entirely
global, we provide; for comparison reasons, an appendix presenting a local
counterpart of our global approach and the local definitions of the special
Finsler spaces considered.
",704.0053,"Various relationships between different types of special Finsler manifolds introduced in the paper include the following:
1. R3-like manifolds are a special case of S4-like manifolds for n ≥ 5.
2. A P-reducible manifold is a special case of a C-reducible manifold.
3. A C-reducible manifold is a special case of a semi-C-reducible manifold.
4. A semi-C-reducible manifold is a special case of a quasi-C-reducible manifold.
5. A P*-Finsler manifold is a special case of a C-reducible manifold.
6. A C h-recurrent manifold is a special case of a C v-recurrent manifold.
7. A C v-recurrent manifold is a special case of a C 0-recurrent manifold.
8. A Sv-recurrent manifold is a special case of a Sv-recurrent manifold of the second order.
9. A manifold of scalar curvature is a special case of a manifold of constant curvature.
10. A manifold of constant curvature is a special case of a manifold of p-scalar curvature.
11. A manifold of p-scalar curvature is a special case of a manifold of s-ps curvature.",0.21,0.71,0.017241379310344827,0.06578947368421052,0.10344827586206896,0.05921052631578947
"What are the interpolation properties of elements in the Hardy-Lorentz spaces $H^{p,q}(R^n)$ with $0<p\le 1$ and $0<q\le \infty$?","  In this paper we consider the Hardy-Lorentz spaces $H^{p,q}(R^n)$, with
$0<p\le 1$, $0<q\le \infty$. We discuss the atomic decomposition of the
elements in these spaces, their interpolation properties, and the behavior of
singular integrals and other operators acting on them.
",704.0054,"Elements in the Hardy-Lorentz spaces $H^{p,q}(R^n)$ with $0<p\le 1$ and $0<q\le \infty$ have real interpolation properties. For $0<p\le 1$, given $0 < q_1 < q < q_2 \le \infty$, and define $0 < \eta < 1$ by the relation $1/q = (1 - \eta)/q_1 + \eta/q_2$. Then, with equivalent quasinorms, $H^{p,q} = (H^{p,q_1},H^{p,q_2})_{\eta, q}$.",0.12,0.16,0.15384615384615385,0.16666666666666666,0.34615384615384615,0.1111111111111111
How does the use of a van der Waals density functional (vdW-DF) approach affect the stability and structural parameters of graphite and potassium-intercalated graphite compared to traditional semilocal density functional theory calculations?,"  Potassium intercalation in graphite is investigated by first-principles
theory. The bonding in the potassium-graphite compound is reasonably well
accounted for by traditional semilocal density functional theory (DFT)
calculations. However, to investigate the intercalate formation energy from
pure potassium atoms and graphite requires use of a description of the graphite
interlayer binding and thus a consistent account of the nonlocal dispersive
interactions. This is included seamlessly with ordinary DFT by a van der Waals
density functional (vdW-DF) approach [Phys. Rev. Lett. 92, 246401 (2004)]. The
use of the vdW-DF is found to stabilize the graphite crystal, with crystal
parameters in fair agreement with experiments. For graphite and
potassium-intercalated graphite structural parameters such as binding
separation, layer binding energy, formation energy, and bulk modulus are
reported. Also the adsorption and sub-surface potassium absorption energies are
reported. The vdW-DF description, compared with the traditional semilocal
approach, is found to weakly soften the elastic response.
",704.0055,"According to the document, the use of a van der Waals density functional (vdW-DF): 

* Stabilizes the graphite crystal, with crystal parameters in fair agreement with experiments.
* Predicts a softened elastic response compared to traditional semilocal DFT calculations.",0.24,0.67,0.0,0.05194805194805195,0.07894736842105263,0.05194805194805195
"What are the prominent features of the nematic liquid crystal model studied, including pressure-driven reentrant melting and the stabilization of a columnar phase?","  We study a simple model of a nematic liquid crystal made of parallel
ellipsoidal particles interacting via a repulsive Gaussian law. After
identifying the relevant solid phases of the system through a careful
zero-temperature scrutiny of as many as eleven candidate crystal structures, we
determine the melting temperature for various pressure values, also with the
help of exact free energy calculations. Among the prominent features of this
model are pressure-driven reentrant melting and the stabilization of a columnar
phase for intermediate temperatures.
",704.0056,"Prominent features include:
1. Pressure-driven reentrance of the nematic phase.
2. Stabilization of a columnar phase for intermediate temperatures.",0.1,0.47,0.05555555555555555,0.023809523809523808,0.1111111111111111,0.03571428571428571
How does the interplay of crystal field splitting and Hund coupling affect the phase boundaries and orbital fillings in a two-orbital model with two electrons or holes in the e_g shell?,"  We study the interplay of crystal field splitting and Hund coupling in a
two-orbital model which captures the essential physics of systems with two
electrons or holes in the e_g shell. We use single site dynamical mean field
theory with a recently developed impurity solver which is able to access strong
couplings and low temperatures. The fillings of the orbitals and the location
of phase boundaries are computed as a function of Coulomb repulsion, exchange
coupling and crystal field splitting. We find that the Hund coupling can drive
the system into a novel Mott insulating phase with vanishing orbital
susceptibility. Away from half-filling, the crystal field splitting can induce
an orbital selective Mott state.
",704.0057,"In a two-orbital model with two electrons or holes in the e_g shell, the interplay of crystal field splitting and Hund coupling can lead to two distinct Mott insulating phases. 

One phase is characterized by a vanishing orbital susceptibility and a spin 1 moment on each site. The other phase is an orbitally polarized insulator. The exchange terms promote insulating behavior at Δ = 0 but can stabilize a metallic phase at values of Δ for which the non-interacting system would be insulating.",0.38,0.55,0.06172839506172839,0.043478260869565216,0.04938271604938271,0.017391304347826087
What experiments could be conducted to test the claims made about the rarity of intelligent life in the universe and the implications of the excess of matter over antimatter on the acceleration of the universe?,"  I shall present three arguments for the proposition that intelligent life is
very rare in the universe. First, I shall summarize the consensus opinion of
the founders of the Modern Synthesis (Simpson, Dobzhanski, and Mayr) that the
evolution of intelligent life is exceedingly improbable. Second, I shall
develop the Fermi Paradox: if they existed they'd be here. Third, I shall show
that if intelligent life were too common, it would use up all available
resources and die out. But I shall show that the quantum mechanical principle
of unitarity (actually a form of teleology!) requires intelligent life to
survive to the end of time. Finally, I shall argue that, if the universe is
indeed accelerating, then survival to the end of time requires that intelligent
life, though rare, to have evolved several times in the visible universe. I
shall argue that the acceleration is a consequence of the excess of matter over
antimatter in the universe. I shall suggest experiments to test these claims.
",704.0058,"This context does not mention any experiments that could be conducted to test the claims made about the rarity of intelligent life in the universe and the implications of the excess of matter over antimatter on the acceleration of the universe, so I cannot answer this question from the provided context.",0.2,0.65,0.057692307692307696,0.054878048780487805,0.0,0.04878048780487805
How does the surface gravity of the secondary star in a single-lined eclipsing binary undergoing total eclipses constrain its position in the mass-radius diagram?,"  We derive masses and radii for both components in the single-lined eclipsing
binary HAT-TR-205-013, which consists of a F7V primary and a late M-dwarf
secondary. The system's period is short, $P=2.230736 \pm 0.000010$ days, with
an orbit indistinguishable from circular, $e=0.012 \pm 0.021$. We demonstrate
generally that the surface gravity of the secondary star in a single-lined
binary undergoing total eclipses can be derived from characteristics of the
light curve and spectroscopic orbit. This constrains the secondary to a unique
line in the mass-radius diagram with $M/R^2$ = constant. For HAT-TR-205-013, we
assume the orbit has been tidally circularized, and that the primary's rotation
has been synchronized and aligned with the orbital axis. Our observed line
broadening, $V_{\rm rot} \sin i_{\rm rot} = 28.9 \pm 1.0$ \kms, gives a primary
radius of $R_{\rm A} = 1.28 \pm 0.04$ \rsun. Our light curve analysis leads to
the radius of the secondary, $R_{\rm B} = 0.167 \pm 0.006$ \rsun, and the
semimajor axis of the orbit, $a = 7.54 \pm 0.30 \rsun = 0.0351 \pm 0.0014$ AU.
Our single-lined spectroscopic orbit and the semimajor axis then yield the
individual masses, $M_{\rm B} = 0.124 \pm 0.010$ \msun and $M_{\rm A} = 1.04
\pm 0.13$ \msun. Our result for HAT-TR-205-013 B lies above the theoretical
mass-radius models from the Lyon group, consistent with results from
double-lined eclipsing binaries. The method we describe offers the opportunity
to study the very low end of the stellar mass-radius relation.
",704.0059,"Sure, here is the answer to your query:
The surface gravity of the secondary star can be derived from the characteristics of the light curve and spectroscopic orbit. This constrains the secondary to a unique line in the mass-radius diagram.",0.17,0.73,0.07317073170731707,0.07425742574257425,0.0,0.12376237623762376
What are the implications of retardation effects and Coulomb distortion on the Coulomb excitation of low-lying states of unstable nuclei in intermediate energy collisions?,"  We investigate the Coulomb excitation of low-lying states of unstable nuclei
in intermediate energy collisions ($E_{lab}\sim10-500$ MeV/nucleon). It is
shown that the cross sections for the $E1$ and $E2$ transitions are larger at
lower energies, much less than 10 MeV/nucleon. Retardation effects and Coulomb
distortion are found to be both relevant for energies as low as 10 MeV/nucleon
and as high as 500 MeV/nucleon. Implications for studies at radioactive beam
facilities are discussed.
",704.006,Retardation effects and Coulomb distortion are both relevant for energies as low as 10 MeV/nucleon and as high as 500 MeV/nucleon.,0.08,0.32,0.047619047619047616,0.06944444444444445,0.19047619047619047,0.1111111111111111
What are the main techniques used in the investigation of $\lambda$-intersection bodies and how do they contribute to the understanding of this class of geometric objects?,"  Intersection bodies represent a remarkable class of geometric objects
associated with sections of star bodies and invoking
  Radon transforms, generalized cosine transforms, and the relevant Fourier
analysis. The main focus of this article is interrelation between generalized
cosine transforms of different kinds in the context of their application to
investigation of a certain family of intersection bodies, which we call
$\lam$-intersection bodies. The latter include $k$-intersection bodies (in the
sense of A. Koldobsky) and unit balls of finite-dimensional subspaces of
$L_p$-spaces. In particular, we show that restrictions onto lower dimensional
subspaces of the spherical Radon transforms and the generalized cosine
transforms preserve their integral-geometric structure. We apply this result to
the study of sections of $\lam$-intersection bodies. New characterizations of
this class of bodies are obtained and examples are given. We also review some
known facts and give them new proofs.
",704.0061,The context does not mention about the techniques used in the investigation of $\lambda$-intersection bodies,0.06,0.63,0.07142857142857142,0.06521739130434782,0.0,0.036231884057971016
What is the expected maximum memory used to decode a sequence of length $n$ with an $m$-state HMM using the on-line Viterbi algorithm compared to the classical Viterbi algorithm?,"  In this paper, we introduce the on-line Viterbi algorithm for decoding hidden
Markov models (HMMs) in much smaller than linear space. Our analysis on
two-state HMMs suggests that the expected maximum memory used to decode
sequence of length $n$ with $m$-state HMM can be as low as $\Theta(m\log n)$,
without a significant slow-down compared to the classical Viterbi algorithm.
Classical Viterbi algorithm requires $O(mn)$ space, which is impractical for
analysis of long DNA sequences (such as complete human genome chromosomes) and
for continuous data streams. We also experimentally demonstrate the performance
of the on-line Viterbi algorithm on a simple HMM for gene finding on both
simulated and real DNA sequences.
",704.0062,"The expected maximum memory used to decode a sequence of length $n$ with an $m$-state HMM using the on-line Viterbi algorithm is Θ($m$ log $n$), which is significantly lower than the classical Viterbi algorithm, which requires O($mn$) space, making it impractical for analyzing long DNA sequences.",0.26,0.52,0.07142857142857142,0.06422018348623854,0.047619047619047616,0.06422018348623854
What are the ongoing efforts to substantiate the early findings of possible neutrinoless double beta decay from 76Ge?,"  Neutrinoless double beta decay is one of the most sensitive approaches in
non-accelerator particle physics to take us into a regime of physics beyond the
standard model. This article is a brief review of the experiments in search of
neutrinoless double beta decay from 76Ge. Following a brief introduction of the
process of double beta decay from 76Ge, the results of the very first
experiments IGEX and Heidelberg-Moscow which give indications of the existence
of possible neutrinoless double beta decay mode has been reviewed. Then ongoing
efforts to substantiate the early findings are presented and the Majorana
experiment as a future experimental approach which will allow a very detailed
study of the neutrinoless decay mode is discussed.
",704.0063,"I am sorry, but the context does not contain information on ongoing efforts to substantiate the early findings of possible neutrinoless double beta decay from 76Ge.",0.14,0.48,0.08,0.05128205128205128,0.04,0.06837606837606838
What is the geometrical interpretation of the nilpotent symmetry invariance in the Lagrangian densities of (non-)Abelian 1-form gauge theories within the superfield formalism?,"  We capture the off-shell as well as the on-shell nilpotent
Becchi-Rouet-Stora-Tyutin (BRST) and anti-BRST symmetry invariance of the
Lagrangian densities of the four (3 + 1)-dimensional (4D) (non-)Abelian 1-form
gauge theories within the framework of the superfield formalism. In particular,
we provide the geometrical interpretations for (i) the above nilpotent symmetry
invariance, and (ii) the above Lagrangian densities, in the language of the
specific quantities defined in the domain of the above superfield formalism.
Some of the subtle points, connected with the 4D (non-)Abelian 1-form gauge
theories, are clarified within the framework of the above superfield formalism
where the 4D ordinary gauge theories are considered on the (4, 2)-dimensional
supermanifold parametrized by the four spacetime coordinates x^\mu (with \mu =
0, 1, 2, 3) and a pair of Grassmannian variables \theta and \bar\theta. One of
the key results of our present investigation is a great deal of simplification
in the geometrical understanding of the nilpotent (anti-)BRST symmetry
invariance.
",704.0064,"In the language of the specific quantities defined in the domain of the superfield formalism, the geometrical interpretation of the Lagrangian densities of (non-)Abelian 1-form gauge theory is presented and clarified.",0.16,0.48,0.06666666666666667,0.034722222222222224,0.06666666666666667,0.06944444444444445
What is the combinatorial rule for calculating the Littlewood-Richardson polynomials in the family of rings of symmetric functions introduced in the abstract?,"  We introduce a family of rings of symmetric functions depending on an
infinite sequence of parameters. A distinguished basis of such a ring is
comprised by analogues of the Schur functions. The corresponding structure
coefficients are polynomials in the parameters which we call the
Littlewood-Richardson polynomials. We give a combinatorial rule for their
calculation by modifying an earlier result of B. Sagan and the author. The new
rule provides a formula for these polynomials which is manifestly positive in
the sense of W. Graham. We apply this formula for the calculation of the
product of equivariant Schubert classes on Grassmannians which implies a
stability property of the structure coefficients. The first manifestly positive
formula for such an expansion was given by A. Knutson and T. Tao by using
combinatorics of puzzles while the stability property was not apparent from
that formula. We also use the Littlewood-Richardson polynomials to describe the
multiplication rule in the algebra of the Casimir elements for the general
linear Lie algebra in the basis of the quantum immanants constructed by A.
Okounkov and G. Olshanski.
",704.0065,This document does not provide a combinatorial rule for calculating the Littlewood-Richardson polynomials in the family of rings of symmetric functions introduced in the abstract.,0.12,0.69,0.038461538461538464,0.045714285714285714,0.038461538461538464,0.07428571428571429
What are the possible commutation relations in the Lagrangian quantum theory of free fields and how do they relate to the Heisenberg equations and uniqueness requirements for operators?,"  Possible (algebraic) commutation relations in the Lagrangian quantum theory
of free (scalar, spinor and vector) fields are considered from mathematical
view-point. As sources of these relations are employed the Heisenberg
equations/relations for the dynamical variables and a specific condition for
uniqueness of the operators of the dynamical variables (with respect to some
class of Lagrangians). The paracommutation relations or some their
generalizations are pointed as the most general ones that entail the validity
of all Heisenberg equations. The simultaneous fulfillment of the Heisenberg
equations and the uniqueness requirement turn to be impossible. This problem is
solved via a redefinition of the dynamical variables, similar to the normal
ordering procedure and containing it as a special case. That implies
corresponding changes in the admissible commutation relations. The introduction
of the concept of the vacuum makes narrow the class of the possible commutation
relations; in particular, the mentioned redefinition of the dynamical variables
is reduced to normal ordering. As a last restriction on that class is imposed
the requirement for existing of an effective procedure for calculating vacuum
mean values. The standard bilinear commutation relations are pointed as the
only known ones that satisfy all of the mentioned conditions and do not
contradict to the existing data.
",704.0066,"In the Lagrangian quantum theory of free fields, possible commutation relations include paracommutation relations or generalizations thereof. These relations arise from the Heisenberg equations for the dynamical variables and a specific condition for the uniqueness of the operators of the dynamical variables with respect to a class of Lagrangians. The Heisenberg equations and uniqueness requirements serve as sources for these commutation relations, ensuring the validity of the quantum theory for free fields.",0.29,0.78,0.027777777777777776,0.03864734299516908,0.041666666666666664,0.014492753623188406
How do initial atomic-scale random fluctuations affect the correlation lengths of spatial order in self-assembled quantum dots?,"  Epitaxial self-assembled quantum dots (SAQDs) are of interest for
nanostructured optoelectronic and electronic devices such as lasers,
photodetectors and nanoscale logic. Spatial order and size order of SAQDs are
important to the development of usable devices. It is likely that these two
types of order are strongly linked; thus, a study of spatial order will also
have strong implications for size order. Here a study of spatial order is
undertaken using a linear analysis of a commonly used model of SAQD formation
based on surface diffusion. Analytic formulas for film-height correlation
functions are found that characterize quantum dot spatial order and
corresponding correlation lengths that quantify order. Initial atomic-scale
random fluctuations result in relatively small correlation lengths (about two
dots) when the effect of a wetting potential is negligible; however, the
correlation lengths diverge when SAQDs are allowed to form at a near-critical
film height. The present work reinforces previous findings about anisotropy and
SAQD order and presents as explicit and transparent mechanism for ordering with
corresponding analytic equations. In addition, SAQD formation is by its nature
a stochastic process, and various mathematical aspects regarding statistical
analysis of SAQD formation and order are presented.
",704.0067,"Initially, atomic-scale random fluctuations result in relatively small correlation lengths (about two dots) when the effect of a wetting potential is negligible; however, the correlation lengths diverge when SAQDs are allowed to form at a near-critical film height.",0.21,0.91,0.1,0.0707070707070707,0.05,0.015151515151515152
What open question from Petojevic 2006 did the authors answer in this note?,"  In the article [Petojevic 2006], A. Petojevi\' c verified useful properties
of the $K_{i}(z)$ functions which generalize Kurepa's [Kurepa 1971] left
factorial function. In this note, we present simplified proofs of two of these
results and we answer the open question stated in [Petojevic 2006]. Finally, we
discuss the differential transcendency of the $K_{i}(z)$ functions.
",704.0068,"According to the provided context, the authors answered the open question stated in Question 3.7 in [10]. The question was about finding a formula for the Ki(z) functions, which generalize Kurepa's left factorial function. The authors provide the following formula in the article [8, p. 35.]:

- K(z) = Ei(1) + i π e ( − + 1)zΓ(1 + z)Γ( z, 1) ,
   − − e ∈ 2, 1, C for values z 1.",0.31,0.27,0.08163265306122448,0.0625,0.16326530612244897,0.0625
What conditions must be met in order for a subsheaf to have the same cohomology as the sheaf containing it in the context of constructing invariant dynamical objects for a smooth self map of a compact manifold?,"  The goal of this paper is to construct invariant dynamical objects for a (not
necessarily invertible) smooth self map of a compact manifold. We prove a
result that takes advantage of differences in rates of expansion in the terms
of a sheaf cohomological long exact sequence to create unique lifts of finite
dimensional invariant subspaces of one term of the sequence to invariant
subspaces of the preceding term. This allows us to take invariant cohomological
classes and under the right circumstances construct unique currents of a given
type, including unique measures of a given type, that represent those classes
and are invariant under pullback. A dynamically interesting self map may have a
plethora of invariant measures, so the uniquess of the constructed currents is
important. It means that if local growth is not too big compared to the growth
rate of the cohomological class then the expanding cohomological class gives
sufficient ""marching orders"" to the system to prohibit the formation of any
other such invariant current of the same type (say from some local dynamical
subsystem). Because we use subsheaves of the sheaf of currents we give
conditions under which a subsheaf will have the same cohomology as the sheaf
containing it. Using a smoothing argument this allows us to show that the sheaf
cohomology of the currents under consideration can be canonically identified
with the deRham cohomology groups. Our main theorem can be applied in both the
smooth and holomorphic setting.
",704.0069,"1. The subsheaf must contain the sheaf of smooth forms on the manifold.
2. The subsheaf must be closed under smears on any n-box.
3. The subsheaf must be invariant under the map.",0.11,0.94,0.03225806451612903,0.06198347107438017,0.0967741935483871,0.004132231404958678
What are the implications of the dipole transition frequencies matching the oscillation of the persistent current in narrow quantum rings with two electrons?,"  The fractional Aharonov-Bohm oscillation (FABO) of narrow quantum rings with
two electrons has been studied and has been explained in an analytical way, the
evolution of the period and amplitudes against the magnetic field can be
exactly described. Furthermore, the dipole transition of the ground state was
found to have essentially two frequencies, their difference appears as an
oscillation matching the oscillation of the persistent current exactly. A
number of equalities relating the observables and dynamical parameters have
been found.
",704.007,"The matching oscillation of dipole transition frequencies and persistent current in narrow quantum rings with two electrons has several implications:

1. Accurate Determination of Persistent Current: By measuring the difference in dipole transition frequencies, one can accurately determine the magnitude of the persistent current without directly measuring it. This provides a convenient and non-invasive technique for studying persistent currents in quantum systems.

2. Probe of Internal Structures: The matching oscillation reflects the evolution of internal structures within the quantum ring as the magnetic field changes. This allows researchers to gain insights into the behavior of electrons and the formation of different quantum states within the ring.

3. New Physical Phenomena: The coincidence of these oscillations suggests the existence of new physical phenomena that are not fully understood. It opens up avenues for further theoretical and experimental investigations to uncover the underlying mechanisms responsible for this behavior.

4. Potential Applications: The ability to control and measure persistent currents through dipole transitions has potential applications in spintronics, quantum computing, and other fields where manipulating and understanding electron behavior at the nanoscale is crucial.",0.89,0.38,0.05056179775280899,0.06172839506172839,0.05056179775280899,0.037037037037037035
What are some common features and differences between pairs of languages from the World Atlas of Language Structures?,"  No abstract given; compares pairs of languages from World Atlas of Language
Structures.
",704.0071,"I apologize, but the provided text does not contain information about common features and differences between pairs of languages from the World Atlas of Language Structures.",0.14,0.09,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693
